date;heure;RUR-SE;AUT;VITRY;NEUIL;EIFF3;AUB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
25/09/2012;18;1;0;0;0;n/d;0
25/09/2012;19;2;0;0;0;n/d;0
25/09/2012;20;1;0;0;0;n/d;0
25/09/2012;21;1;0;0;0;n/d;0
25/09/2012;22;1;0;0;0;n/d;0
25/09/2012;23;1;0;0;0;n/d;0
25/09/2012;24;1;0;0;0;n/d;0
26/09/2012;1;1;0;0;0;n/d;0
26/09/2012;2;2;0;0;0;n/d;0
26/09/2012;3;1;0;0;0;n/d;0
26/09/2012;4;1;0;0;0;n/d;0
26/09/2012;5;2;0;0;0;n/d;0
26/09/2012;6;2;0;0;0;n/d;0
26/09/2012;7;2;0;0;0;n/d;0
26/09/2012;8;2;0;0;0;n/d;0
26/09/2012;9;1;0;0;0;n/d;0
26/09/2012;10;2;0;0;0;n/d;n/d
26/09/2012;11;1;0;1;0;n/d;n/d
26/09/2012;12;1;0;1;0;n/d;0
26/09/2012;13;1;0;1;1;n/d;0
26/09/2012;14;1;0;1;1;n/d;0
26/09/2012;15;2;0;0;0;n/d;0
26/09/2012;16;1;0;0;0;n/d;0
26/09/2012;17;1;0;0;1;n/d;0
26/09/2012;18;1;0;0;0;n/d;0
26/09/2012;19;1;0;0;0;n/d;0
26/09/2012;20;2;0;0;0;n/d;0
26/09/2012;21;2;0;0;0;n/d;0
26/09/2012;22;1;0;0;0;n/d;0
26/09/2012;23;1;0;0;0;n/d;0
26/09/2012;24;1;0;0;0;n/d;0
27/09/2012;1;1;0;1;0;n/d;0
27/09/2012;2;1;0;1;0;n/d;0
27/09/2012;3;1;0;1;0;n/d;0
27/09/2012;4;1;0;1;0;n/d;0
27/09/2012;5;1;0;2;0;n/d;0
27/09/2012;6;1;0;1;0;n/d;0
27/09/2012;7;1;0;2;0;n/d;0
27/09/2012;8;1;0;2;0;n/d;0
27/09/2012;9;1;0;2;0;n/d;0
27/09/2012;10;1;0;2;0;n/d;0
27/09/2012;11;1;0;2;0;n/d;0
27/09/2012;12;2;1;2;0;n/d;1
27/09/2012;13;1;0;2;n/d;n/d;0
27/09/2012;14;1;0;2;n/d;n/d;1
27/09/2012;15;1;0;3;2;n/d;0
27/09/2012;16;1;0;4;2;n/d;0
27/09/2012;17;2;0;6;1;n/d;0
27/09/2012;18;1;1;3;2;n/d;0
27/09/2012;19;1;1;3;2;n/d;0
27/09/2012;20;1;0;2;2;n/d;0
27/09/2012;21;1;0;2;2;n/d;0
27/09/2012;22;2;0;2;2;n/d;0
27/09/2012;23;2;0;2;2;n/d;0
27/09/2012;24;1;0;2;2;n/d;0
28/09/2012;1;2;0;1;1;n/d;0
28/09/2012;2;2;0;1;1;n/d;0
28/09/2012;3;2;0;1;1;n/d;0
28/09/2012;4;2;0;1;1;n/d;0
28/09/2012;5;1;2;2;3;n/d;0
28/09/2012;6;2;2;3;5;n/d;0
28/09/2012;7;2;4;4;5;n/d;0
28/09/2012;8;2;4;6;7;n/d;1
28/09/2012;9;2;3;6;5;n/d;2
28/09/2012;10;2;1;5;3;n/d;2
28/09/2012;11;2;1;4;2;n/d;0
28/09/2012;12;2;1;3;2;n/d;0
28/09/2012;13;2;0;3;2;n/d;0
28/09/2012;14;2;0;3;1;n/d;0
28/09/2012;15;2;0;3;1;n/d;0
28/09/2012;16;2;0;3;0;n/d;0
28/09/2012;17;2;0;2;1;n/d;0
28/09/2012;18;1;0;2;1;n/d;0
28/09/2012;19;1;0;1;2;n/d;0
28/09/2012;20;1;0;1;1;n/d;0
28/09/2012;21;1;0;1;1;n/d;0
28/09/2012;22;1;0;1;1;n/d;0
28/09/2012;23;1;0;1;1;n/d;0
28/09/2012;24;2;0;1;1;n/d;0
29/09/2012;1;1;0;n/d;0;n/d;0
29/09/2012;2;1;0;n/d;0;n/d;0
29/09/2012;3;2;0;n/d;0;n/d;0
29/09/2012;4;1;0;n/d;0;n/d;0
29/09/2012;5;2;0;n/d;0;n/d;0
29/09/2012;6;2;0;n/d;1;n/d;0
29/09/2012;7;2;0;0;0;n/d;0
29/09/2012;8;2;0;0;0;n/d;0
29/09/2012;9;2;0;0;0;n/d;0
29/09/2012;10;2;0;0;1;n/d;0
29/09/2012;11;2;0;0;0;n/d;0
29/09/2012;12;2;0;0;0;n/d;0
29/09/2012;13;2;0;0;0;n/d;0
29/09/2012;14;2;0;0;0;n/d;0
29/09/2012;15;1;0;0;0;n/d;0
29/09/2012;16;2;0;0;0;n/d;0
29/09/2012;17;2;0;n/d;0;n/d;0
29/09/2012;18;2;1;n/d;0;n/d;0
29/09/2012;19;1;2;n/d;0;n/d;0
29/09/2012;20;2;1;n/d;0;n/d;0
29/09/2012;21;2;1;n/d;0;n/d;0
29/09/2012;22;2;1;n/d;0;n/d;0
29/09/2012;23;2;1;n/d;0;n/d;0
29/09/2012;24;2;1;n/d;0;n/d;0
30/09/2012;1;2;0;0;2;n/d;0
30/09/2012;2;1;0;0;2;n/d;0
30/09/2012;3;2;0;0;2;n/d;0
30/09/2012;4;1;0;0;2;n/d;0
30/09/2012;5;1;0;0;2;n/d;0
30/09/2012;6;1;0;0;2;n/d;0
30/09/2012;7;2;1;0;2;n/d;0
30/09/2012;8;2;0;1;3;n/d;0
30/09/2012;9;3;0;4;5;n/d;0
30/09/2012;10;3;0;2;5;n/d;1
30/09/2012;11;3;0;2;3;n/d;0
30/09/2012;12;2;0;2;2;n/d;0
30/09/2012;13;2;0;2;2;n/d;0
30/09/2012;14;2;0;2;1;n/d;0
30/09/2012;15;2;0;2;1;n/d;0
30/09/2012;16;2;0;2;1;n/d;0
30/09/2012;17;2;1;1;1;n/d;0
30/09/2012;18;2;2;1;1;n/d;0
30/09/2012;19;2;2;1;3;n/d;0
30/09/2012;20;1;2;1;4;n/d;0
30/09/2012;21;2;1;2;6;n/d;0
30/09/2012;22;2;1;2;4;n/d;2
30/09/2012;23;2;1;1;3;n/d;3
30/09/2012;24;2;0;2;3;n/d;3
01/10/2012;1;1;0;0;1;n/d;1
01/10/2012;2;2;0;0;1;n/d;0
01/10/2012;3;1;0;0;1;n/d;0
01/10/2012;4;1;1;0;0;n/d;1
01/10/2012;5;2;2;0;2;n/d;1
01/10/2012;6;1;3;1;3;n/d;1
01/10/2012;7;2;3;2;4;n/d;1
01/10/2012;8;2;3;2;4;n/d;4
01/10/2012;9;2;2;1;2;n/d;3
01/10/2012;10;2;1;1;1;n/d;2
01/10/2012;11;2;0;0;1;n/d;n/d
01/10/2012;12;2;0;1;n/d;n/d;0
01/10/2012;13;2;1;1;n/d;n/d;0
01/10/2012;14;2;0;1;0;n/d;0
01/10/2012;15;2;0;0;1;n/d;0
01/10/2012;16;2;0;0;2;n/d;0
01/10/2012;17;2;0;1;2;n/d;n/d
01/10/2012;18;2;1;0;2;n/d;0
01/10/2012;19;2;0;0;2;n/d;0
01/10/2012;20;2;0;0;2;n/d;0
01/10/2012;21;2;0;0;2;n/d;0
01/10/2012;22;2;0;0;2;n/d;n/d
01/10/2012;23;2;0;0;1;n/d;n/d
01/10/2012;24;2;0;0;2;n/d;n/d
02/10/2012;1;2;0;0;2;n/d;0
02/10/2012;2;2;0;0;2;n/d;0
02/10/2012;3;2;0;0;2;n/d;0
02/10/2012;4;2;0;1;2;n/d;0
02/10/2012;5;2;0;1;n/d;n/d;0
02/10/2012;6;1;1;1;2;n/d;0
02/10/2012;7;2;0;1;2;n/d;0
02/10/2012;8;2;0;1;3;n/d;0
02/10/2012;9;n/d;0;2;3;n/d;0
02/10/2012;10;n/d;0;2;n/d;n/d;0
02/10/2012;11;2;0;3;2;n/d;0
02/10/2012;12;2;0;5;3;n/d;0
02/10/2012;13;2;0;4;3;n/d;0
02/10/2012;14;1;0;2;3;n/d;0
02/10/2012;15;2;0;2;3;n/d;0
02/10/2012;16;2;0;1;3;n/d;0
02/10/2012;17;2;0;1;3;n/d;0
02/10/2012;18;2;0;1;3;n/d;0
02/10/2012;19;2;0;0;3;n/d;0
02/10/2012;20;4;0;1;3;n/d;3
02/10/2012;21;4;0;1;2;n/d;0
02/10/2012;22;2;0;2;2;n/d;0
02/10/2012;23;2;0;1;2;n/d;0
02/10/2012;24;2;0;1;2;n/d;0
03/10/2012;1;2;0;2;1;n/d;0
03/10/2012;2;2;0;2;1;n/d;0
03/10/2012;3;2;0;2;1;n/d;0
03/10/2012;4;2;0;2;1;n/d;0
03/10/2012;5;2;0;2;1;n/d;0
03/10/2012;6;2;0;2;1;n/d;0
03/10/2012;7;2;0;2;1;n/d;0
03/10/2012;8;2;0;2;2;n/d;0
03/10/2012;9;2;0;2;2;n/d;0
03/10/2012;10;2;0;2;2;n/d;0
03/10/2012;11;2;0;3;2;n/d;0
03/10/2012;12;2;0;2;2;n/d;0
03/10/2012;13;1;0;3;2;n/d;0
03/10/2012;14;2;0;2;3;n/d;0
03/10/2012;15;2;0;2;2;n/d;0
03/10/2012;16;2;0;2;2;n/d;0
03/10/2012;17;2;0;2;3;n/d;0
03/10/2012;18;2;0;3;3;n/d;0
03/10/2012;19;2;0;2;2;n/d;0
03/10/2012;20;2;0;1;2;n/d;0
03/10/2012;21;2;0;2;2;n/d;0
03/10/2012;22;2;0;2;2;n/d;0
03/10/2012;23;2;0;2;2;n/d;0
03/10/2012;24;2;0;1;2;n/d;0
04/10/2012;1;2;0;0;1;n/d;0
04/10/2012;2;2;n/d;0;1;n/d;0
04/10/2012;3;1;0;0;1;n/d;0
04/10/2012;4;2;0;0;1;n/d;0
04/10/2012;5;2;0;0;1;n/d;0
04/10/2012;6;2;0;0;1;n/d;0
04/10/2012;7;2;0;0;1;n/d;0
04/10/2012;8;2;2;0;1;n/d;1
04/10/2012;9;2;1;0;2;n/d;1
04/10/2012;10;2;0;0;1;n/d;0
04/10/2012;11;2;n/d;0;1;n/d;2
04/10/2012;12;2;n/d;0;1;n/d;1
04/10/2012;13;1;0;0;1;n/d;0
04/10/2012;14;2;0;0;1;n/d;1
04/10/2012;15;2;0;0;1;n/d;1
04/10/2012;16;2;0;0;2;n/d;1
04/10/2012;17;2;0;0;1;n/d;0
04/10/2012;18;2;2;0;2;n/d;0
04/10/2012;19;2;0;0;3;n/d;0
04/10/2012;20;2;0;0;3;n/d;0
04/10/2012;21;2;0;0;2;n/d;0
04/10/2012;22;2;0;0;2;n/d;0
04/10/2012;23;2;0;0;1;n/d;0
04/10/2012;24;2;0;0;1;n/d;0
05/10/2012;1;2;0;0;2;n/d;0
05/10/2012;2;2;0;0;1;n/d;0
05/10/2012;3;2;0;0;1;n/d;0
05/10/2012;4;2;0;0;1;n/d;0
05/10/2012;5;2;0;0;1;n/d;0
05/10/2012;6;2;0;0;2;n/d;0
05/10/2012;7;2;0;0;2;n/d;0
05/10/2012;8;2;0;0;2;n/d;0
05/10/2012;9;2;0;0;2;n/d;0
05/10/2012;10;2;0;n/d;2;n/d;0
05/10/2012;11;2;0;n/d;2;n/d;0
05/10/2012;12;2;0;0;2;n/d;0
05/10/2012;13;2;0;0;3;n/d;0
05/10/2012;14;2;0;0;3;n/d;0
05/10/2012;15;2;0;0;3;n/d;0
05/10/2012;16;2;0;n/d;3;n/d;0
05/10/2012;17;2;0;0;3;n/d;0
05/10/2012;18;2;0;0;4;n/d;0
05/10/2012;19;2;0;0;4;n/d;0
05/10/2012;20;2;0;0;4;n/d;0
05/10/2012;21;2;0;0;3;n/d;0
05/10/2012;22;2;0;0;3;n/d;0
05/10/2012;23;2;0;0;3;n/d;0
05/10/2012;24;2;0;0;3;n/d;0
06/10/2012;1;2;0;0;2;n/d;0
06/10/2012;2;2;0;0;2;n/d;0
06/10/2012;3;2;0;0;2;n/d;0
06/10/2012;4;2;0;0;2;n/d;0
06/10/2012;5;2;0;0;2;n/d;0
06/10/2012;6;2;0;0;1;n/d;0
06/10/2012;7;2;0;0;2;n/d;0
06/10/2012;8;2;0;0;1;n/d;0
06/10/2012;9;3;0;0;1;n/d;0
06/10/2012;10;4;0;0;2;n/d;0
06/10/2012;11;3;0;0;2;n/d;0
06/10/2012;12;3;0;0;2;n/d;0
06/10/2012;13;3;0;0;2;n/d;0
06/10/2012;14;3;0;0;2;n/d;0
06/10/2012;15;2;0;0;2;n/d;0
06/10/2012;16;2;0;0;2;n/d;0
06/10/2012;17;2;0;0;2;n/d;0
06/10/2012;18;2;0;0;2;n/d;0
06/10/2012;19;2;0;0;2;n/d;0
06/10/2012;20;2;0;0;2;n/d;0
06/10/2012;21;2;0;0;2;n/d;0
06/10/2012;22;2;0;0;2;n/d;0
06/10/2012;23;2;0;0;2;n/d;0
06/10/2012;24;2;0;0;2;n/d;0
07/10/2012;1;2;0;0;2;n/d;0
07/10/2012;2;2;0;0;2;n/d;0
07/10/2012;3;2;0;0;2;n/d;0
07/10/2012;4;2;0;0;1;n/d;0
07/10/2012;5;2;0;0;1;n/d;0
07/10/2012;6;2;0;0;1;n/d;0
07/10/2012;7;2;0;0;1;n/d;0
07/10/2012;8;2;0;0;1;n/d;0
07/10/2012;9;2;0;0;1;n/d;0
07/10/2012;10;3;0;0;2;n/d;0
07/10/2012;11;3;1;0;2;n/d;0
07/10/2012;12;2;0;0;2;n/d;0
07/10/2012;13;2;0;0;2;n/d;0
07/10/2012;14;2;0;0;2;n/d;0
07/10/2012;15;2;0;0;2;n/d;0
07/10/2012;16;2;0;0;2;n/d;0
07/10/2012;17;2;0;0;2;n/d;0
07/10/2012;18;2;0;0;2;n/d;0
07/10/2012;19;2;0;0;2;n/d;0
07/10/2012;20;2;0;0;1;n/d;0
07/10/2012;21;2;0;0;1;n/d;0
07/10/2012;22;2;0;0;1;n/d;0
07/10/2012;23;2;0;0;1;n/d;0
07/10/2012;24;2;0;0;1;n/d;0
08/10/2012;1;2;0;0;2;n/d;0
08/10/2012;2;2;0;0;1;n/d;0
08/10/2012;3;2;0;0;2;n/d;0
08/10/2012;4;2;0;0;3;n/d;0
08/10/2012;5;2;0;0;4;n/d;1
08/10/2012;6;2;0;0;4;n/d;0
08/10/2012;7;2;0;0;5;n/d;0
08/10/2012;8;2;1;0;5;n/d;1
08/10/2012;9;2;0;4;5;n/d;1
08/10/2012;10;2;0;1;5;n/d;n/d
08/10/2012;11;2;0;1;4;n/d;n/d
08/10/2012;12;2;0;1;3;n/d;6
08/10/2012;13;2;0;1;4;n/d;3
08/10/2012;14;2;0;1;5;n/d;0
08/10/2012;15;2;0;1;6;n/d;0
08/10/2012;16;2;0;1;5;n/d;0
08/10/2012;17;2;0;0;4;n/d;0
08/10/2012;18;2;0;0;5;n/d;0
08/10/2012;19;2;0;1;4;n/d;1
08/10/2012;20;2;0;1;4;n/d;1
08/10/2012;21;2;0;0;4;n/d;1
08/10/2012;22;2;0;1;4;n/d;1
08/10/2012;23;2;0;1;4;n/d;0
08/10/2012;24;2;0;0;3;n/d;1
09/10/2012;1;1;0;0;2;n/d;0
09/10/2012;2;2;0;0;2;n/d;0
09/10/2012;3;2;0;0;2;n/d;0
09/10/2012;4;2;0;0;2;n/d;0
09/10/2012;5;2;0;0;2;n/d;1
09/10/2012;6;2;0;0;2;n/d;0
09/10/2012;7;2;0;0;2;n/d;0
09/10/2012;8;n/d;1;0;2;n/d;0
09/10/2012;9;2;0;0;2;n/d;0
09/10/2012;10;2;1;0;2;n/d;0
09/10/2012;11;2;1;0;2;n/d;0
09/10/2012;12;2;1;0;2;n/d;0
09/10/2012;13;2;0;1;3;n/d;0
09/10/2012;14;2;0;2;3;n/d;0
09/10/2012;15;3;0;2;3;n/d;0
09/10/2012;16;3;0;1;3;n/d;0
09/10/2012;17;4;0;1;3;n/d;0
09/10/2012;18;3;0;1;3;n/d;0
09/10/2012;19;2;0;0;3;n/d;0
09/10/2012;20;2;0;0;2;n/d;0
09/10/2012;21;2;0;0;2;n/d;0
09/10/2012;22;2;0;0;3;n/d;0
09/10/2012;23;2;0;0;2;n/d;0
09/10/2012;24;2;0;0;2;n/d;0
10/10/2012;1;2;0;n/d;1;n/d;0
10/10/2012;2;2;0;n/d;1;n/d;0
10/10/2012;3;2;0;n/d;1;n/d;0
10/10/2012;4;2;1;0;1;n/d;0
10/10/2012;5;2;1;0;1;n/d;0
10/10/2012;6;2;1;0;2;n/d;0
10/10/2012;7;2;0;0;2;n/d;0
10/10/2012;8;2;0;n/d;3;n/d;0
10/10/2012;9;2;0;0;3;n/d;0
10/10/2012;10;2;0;0;3;n/d;0
10/10/2012;11;3;0;0;3;n/d;0
10/10/2012;12;5;0;0;3;n/d;0
10/10/2012;13;3;0;0;4;n/d;0
10/10/2012;14;2;1;0;5;n/d;0
10/10/2012;15;2;0;1;5;n/d;0
10/10/2012;16;2;0;2;3;n/d;0
10/10/2012;17;2;1;0;3;n/d;0
10/10/2012;18;2;0;0;3;n/d;0
10/10/2012;19;2;0;0;3;n/d;0
10/10/2012;20;2;0;n/d;3;n/d;0
10/10/2012;21;2;0;0;2;n/d;0
10/10/2012;22;2;0;0;2;n/d;0
10/10/2012;23;2;0;n/d;2;n/d;0
10/10/2012;24;2;0;n/d;2;n/d;0
11/10/2012;1;2;0;0;2;n/d;0
11/10/2012;2;2;0;0;2;n/d;0
11/10/2012;3;2;0;0;2;n/d;1
11/10/2012;4;2;0;0;2;n/d;0
11/10/2012;5;2;0;0;2;n/d;0
11/10/2012;6;2;0;0;2;n/d;0
11/10/2012;7;n/d;0;1;3;n/d;0
11/10/2012;8;n/d;0;0;5;n/d;0
11/10/2012;9;2;n/d;0;4;n/d;0
11/10/2012;10;2;n/d;1;4;n/d;0
11/10/2012;11;2;n/d;1;3;n/d;1
11/10/2012;12;2;0;1;3;n/d;3
11/10/2012;13;2;0;1;3;n/d;2
11/10/2012;14;2;0;1;3;n/d;0
11/10/2012;15;2;0;1;n/d;n/d;0
11/10/2012;16;2;0;1;3;n/d;0
11/10/2012;17;2;0;0;3;n/d;0
11/10/2012;18;2;0;1;4;n/d;0
11/10/2012;19;3;0;1;3;n/d;0
11/10/2012;20;2;0;0;3;n/d;0
11/10/2012;21;2;0;0;3;n/d;0
11/10/2012;22;2;0;0;3;n/d;0
11/10/2012;23;2;0;0;3;n/d;0
11/10/2012;24;2;0;0;2;n/d;0
12/10/2012;1;2;0;0;2;n/d;0
12/10/2012;2;2;0;0;1;n/d;0
12/10/2012;3;2;0;0;1;n/d;0
12/10/2012;4;2;0;0;1;n/d;0
12/10/2012;5;2;0;0;1;n/d;0
12/10/2012;6;2;0;0;1;n/d;0
12/10/2012;7;2;0;0;0;n/d;0
12/10/2012;8;2;0;0;1;n/d;0
12/10/2012;9;2;0;0;0;n/d;0
12/10/2012;10;2;0;0;1;n/d;0
12/10/2012;11;2;0;0;1;n/d;0
12/10/2012;12;2;0;0;1;n/d;0
12/10/2012;13;2;0;1;1;n/d;0
12/10/2012;14;2;0;1;0;n/d;0
12/10/2012;15;3;0;0;0;n/d;1
12/10/2012;16;2;0;0;1;n/d;0
12/10/2012;17;2;0;0;0;n/d;0
12/10/2012;18;2;1;0;0;n/d;0
12/10/2012;19;2;0;0;1;n/d;1
12/10/2012;20;2;0;0;1;n/d;0
12/10/2012;21;2;0;0;0;n/d;0
12/10/2012;22;2;0;0;1;n/d;1
12/10/2012;23;2;0;0;0;n/d;1
12/10/2012;24;2;0;0;0;n/d;0
13/10/2012;1;2;0;0;1;n/d;0
13/10/2012;2;2;0;0;1;n/d;0
13/10/2012;3;2;0;0;1;n/d;0
13/10/2012;4;2;0;0;1;n/d;0
13/10/2012;5;2;0;0;1;n/d;0
13/10/2012;6;2;0;0;1;n/d;0
13/10/2012;7;2;0;0;1;n/d;0
13/10/2012;8;2;0;1;1;n/d;0
13/10/2012;9;3;0;1;1;n/d;0
13/10/2012;10;2;0;0;1;n/d;0
13/10/2012;11;2;0;1;1;n/d;0
13/10/2012;12;2;0;1;1;n/d;0
13/10/2012;13;2;0;1;1;n/d;0
13/10/2012;14;2;0;0;1;n/d;0
13/10/2012;15;2;0;1;1;n/d;0
13/10/2012;16;2;0;1;1;n/d;0
13/10/2012;17;2;0;0;1;n/d;0
13/10/2012;18;2;0;0;1;n/d;0
13/10/2012;19;2;0;1;1;n/d;0
13/10/2012;20;2;0;0;1;n/d;0
13/10/2012;21;2;0;0;1;n/d;0
13/10/2012;22;2;0;0;1;n/d;0
13/10/2012;23;2;0;0;1;n/d;0
13/10/2012;24;2;0;0;0;n/d;0
14/10/2012;1;2;0;1;1;n/d;0
14/10/2012;2;2;0;1;1;n/d;0
14/10/2012;3;2;0;1;1;n/d;0
14/10/2012;4;2;0;1;1;n/d;0
14/10/2012;5;2;0;1;2;n/d;0
14/10/2012;6;2;0;2;2;n/d;0
14/10/2012;7;2;0;1;2;n/d;0
14/10/2012;8;2;0;1;2;n/d;0
14/10/2012;9;2;0;2;2;n/d;0
14/10/2012;10;2;0;1;2;n/d;0
14/10/2012;11;2;0;2;2;n/d;0
14/10/2012;12;2;0;2;1;n/d;0
14/10/2012;13;2;0;2;1;n/d;0
14/10/2012;14;2;0;2;1;n/d;0
14/10/2012;15;2;0;1;1;n/d;0
14/10/2012;16;2;0;1;1;n/d;0
14/10/2012;17;2;0;2;1;n/d;0
14/10/2012;18;2;0;2;1;n/d;0
14/10/2012;19;2;0;2;1;n/d;0
14/10/2012;20;2;0;1;1;n/d;0
14/10/2012;21;2;0;2;1;n/d;0
14/10/2012;22;2;0;1;1;n/d;0
14/10/2012;23;2;0;1;1;n/d;0
14/10/2012;24;2;0;1;1;n/d;1
15/10/2012;1;2;0;4;0;n/d;0
15/10/2012;2;2;0;3;0;n/d;0
15/10/2012;3;2;0;3;0;n/d;0
15/10/2012;4;2;0;3;0;n/d;0
15/10/2012;5;2;0;4;0;n/d;0
15/10/2012;6;2;0;4;1;n/d;0
15/10/2012;7;2;2;5;2;n/d;0
15/10/2012;8;2;1;5;2;n/d;0
15/10/2012;9;2;0;5;2;n/d;2
15/10/2012;10;3;0;5;2;n/d;5
15/10/2012;11;2;0;6;2;n/d;n/d
15/10/2012;12;3;1;5;1;n/d;1
15/10/2012;13;2;0;5;2;n/d;0
15/10/2012;14;2;0;5;2;n/d;0
15/10/2012;15;2;0;6;2;n/d;0
15/10/2012;16;2;0;5;2;n/d;0
15/10/2012;17;2;0;5;2;n/d;0
15/10/2012;18;2;0;4;2;n/d;0
15/10/2012;19;2;0;5;2;n/d;0
15/10/2012;20;2;0;5;2;n/d;0
15/10/2012;21;3;0;4;2;n/d;0
15/10/2012;22;3;0;4;2;n/d;0
15/10/2012;23;3;0;3;2;n/d;0
15/10/2012;24;3;0;2;2;n/d;0
16/10/2012;1;3;0;0;2;n/d;0
16/10/2012;2;2;0;0;2;n/d;0
16/10/2012;3;2;0;0;2;n/d;0
16/10/2012;4;2;0;0;2;n/d;0
16/10/2012;5;2;0;0;2;n/d;0
16/10/2012;6;2;0;0;2;n/d;0
16/10/2012;7;2;0;0;2;n/d;0
16/10/2012;8;2;1;0;3;n/d;0
16/10/2012;9;2;0;0;3;n/d;0
16/10/2012;10;2;0;0;n/d;n/d;0
16/10/2012;11;2;0;1;2;n/d;0
16/10/2012;12;2;0;n/d;n/d;n/d;0
16/10/2012;13;2;0;n/d;n/d;n/d;0
16/10/2012;14;2;0;n/d;n/d;n/d;0
16/10/2012;15;2;0;0;n/d;n/d;0
16/10/2012;16;2;0;0;1;n/d;0
16/10/2012;17;2;0;0;1;n/d;0
16/10/2012;18;2;1;0;3;n/d;0
16/10/2012;19;2;0;0;2;n/d;0
16/10/2012;20;2;0;0;2;n/d;0
16/10/2012;21;2;0;0;1;n/d;0
16/10/2012;22;2;0;0;1;n/d;0
16/10/2012;23;2;0;0;0;n/d;3
16/10/2012;24;2;0;0;2;n/d;14
17/10/2012;1;2;0;n/d;2;n/d;1
17/10/2012;2;2;0;n/d;2;n/d;2
17/10/2012;3;2;0;n/d;1;n/d;12
17/10/2012;4;2;0;n/d;0;n/d;2
17/10/2012;5;2;0;0;2;n/d;1
17/10/2012;6;2;0;0;3;n/d;7
17/10/2012;7;2;0;0;5;n/d;5
17/10/2012;8;2;0;0;4;n/d;3
17/10/2012;9;2;0;0;3;n/d;2
17/10/2012;10;2;0;0;3;n/d;3
17/10/2012;11;3;0;0;2;n/d;2
17/10/2012;12;3;1;0;1;n/d;0
17/10/2012;13;2;0;0;1;n/d;1
17/10/2012;14;3;0;0;1;n/d;2
17/10/2012;15;3;0;0;1;n/d;3
17/10/2012;16;2;0;0;2;n/d;1
17/10/2012;17;3;0;0;3;n/d;9
17/10/2012;18;2;0;0;4;n/d;5
17/10/2012;19;2;0;0;2;n/d;1
17/10/2012;20;2;0;0;1;n/d;1
17/10/2012;21;2;0;0;1;n/d;0
17/10/2012;22;2;0;0;3;n/d;1
17/10/2012;23;2;0;0;4;n/d;3
17/10/2012;24;2;0;0;3;n/d;4
18/10/2012;1;2;0;0;5;n/d;0
18/10/2012;2;2;0;0;3;n/d;5
18/10/2012;3;2;0;0;3;n/d;2
18/10/2012;4;2;0;0;3;n/d;0
18/10/2012;5;3;0;0;2;n/d;0
18/10/2012;6;3;0;0;2;n/d;0
18/10/2012;7;2;0;0;3;n/d;2
18/10/2012;8;2;1;0;4;n/d;2
18/10/2012;9;2;0;0;4;n/d;8
18/10/2012;10;2;n/d;0;4;n/d;8
18/10/2012;11;n/d;n/d;0;3;n/d;2
18/10/2012;12;n/d;n/d;0;3;n/d;0
18/10/2012;13;2;0;0;3;n/d;20
18/10/2012;14;2;1;0;2;n/d;2
18/10/2012;15;2;0;0;2;n/d;3
18/10/2012;16;2;0;0;2;n/d;1
18/10/2012;17;2;1;1;2;n/d;1
18/10/2012;18;2;2;1;3;n/d;1
18/10/2012;19;2;0;1;4;n/d;1
18/10/2012;20;2;0;0;3;n/d;1
18/10/2012;21;2;0;0;3;n/d;1
18/10/2012;22;2;0;0;3;n/d;1
18/10/2012;23;2;0;0;3;n/d;1
18/10/2012;24;2;0;0;3;n/d;1
19/10/2012;1;2;0;0;0;n/d;0
19/10/2012;2;2;0;0;0;n/d;0
19/10/2012;3;2;0;0;0;n/d;0
19/10/2012;4;2;0;0;0;n/d;0
19/10/2012;5;2;0;0;2;n/d;0
19/10/2012;6;2;2;0;2;n/d;0
19/10/2012;7;2;3;0;3;n/d;0
19/10/2012;8;2;3;2;2;n/d;0
19/10/2012;9;2;1;0;3;n/d;0
19/10/2012;10;2;0;0;5;n/d;29
19/10/2012;11;2;0;0;3;n/d;20
19/10/2012;12;2;1;0;4;n/d;5
19/10/2012;13;2;0;0;3;n/d;3
19/10/2012;14;2;0;0;2;n/d;4
19/10/2012;15;2;0;0;2;n/d;3
19/10/2012;16;2;0;0;2;n/d;10
19/10/2012;17;2;0;0;0;n/d;3
19/10/2012;18;2;0;0;0;n/d;5
19/10/2012;19;2;0;0;0;n/d;2
19/10/2012;20;2;0;0;0;n/d;1
19/10/2012;21;2;0;0;0;n/d;7
19/10/2012;22;2;0;0;0;n/d;1
19/10/2012;23;3;0;0;0;n/d;0
19/10/2012;24;3;0;0;0;n/d;0
20/10/2012;1;2;0;0;0;n/d;0
20/10/2012;2;2;0;0;0;n/d;0
20/10/2012;3;2;0;0;0;n/d;0
20/10/2012;4;2;0;0;0;n/d;0
20/10/2012;5;2;0;0;0;n/d;0
20/10/2012;6;2;0;0;0;n/d;0
20/10/2012;7;2;0;0;0;n/d;0
20/10/2012;8;2;0;0;0;n/d;0
20/10/2012;9;2;0;1;0;n/d;0
20/10/2012;10;2;0;1;0;n/d;0
20/10/2012;11;2;0;1;0;n/d;0
20/10/2012;12;2;0;1;1;n/d;0
20/10/2012;13;2;0;0;0;n/d;0
20/10/2012;14;2;0;0;0;n/d;0
20/10/2012;15;2;0;0;0;n/d;0
20/10/2012;16;2;0;0;1;n/d;0
