date;heure;CO;PM25;PM10;NO2;O3
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
21/04/2016;16;0;15;28;36;80
21/04/2016;17;0;14;28;45;74
21/04/2016;18;0;16;28;48;73
21/04/2016;19;0;19;33;57;64
21/04/2016;20;0;23;34;66;46
21/04/2016;21;0;25;39;78;26
21/04/2016;22;0;23;38;71;28
21/04/2016;23;0;23;35;61;34
21/04/2016;24;0;20;35;78;16
22/04/2016;1;1;21;39;90;4
22/04/2016;2;0;22;36;59;21
22/04/2016;3;0;18;30;47;30
22/04/2016;4;0;18;31;51;18
22/04/2016;5;0;20;35;59;10
22/04/2016;6;0;22;38;68;4
22/04/2016;7;0;25;48;66;5
22/04/2016;8;0;30;58;64;7
22/04/2016;9;0;33;57;64;11
22/04/2016;10;0;35;71;72;10
22/04/2016;11;0;36;68;60;19
22/04/2016;12;0;36;62;58;23
22/04/2016;13;0;37;60;47;31
22/04/2016;14;0;34;59;44;32
22/04/2016;15;0;34;57;40;36
22/04/2016;16;0;33;54;41;32
22/04/2016;17;0;33;50;45;34
22/04/2016;18;0;32;47;49;30
22/04/2016;19;0;31;44;52;27
22/04/2016;20;0;33;47;54;20
22/04/2016;21;0;33;47;46;26
22/04/2016;22;0;29;43;43;28
22/04/2016;23;0;26;37;40;26
22/04/2016;24;0;23;35;36;28
23/04/2016;1;0;23;32;31;32
23/04/2016;2;0;22;28;26;35
23/04/2016;3;0;24;32;28;28
23/04/2016;4;0;28;40;26;28
23/04/2016;5;0;27;39;25;32
23/04/2016;6;0;24;31;25;38
23/04/2016;7;0;20;29;26;37
23/04/2016;8;0;20;31;25;39
23/04/2016;9;0;17;26;22;52
23/04/2016;10;0;13;20;19;65
23/04/2016;11;0;11;18;19;63
23/04/2016;12;0;11;19;17;68
23/04/2016;13;0;11;21;18;66
23/04/2016;14;0;12;20;22;63
23/04/2016;15;0;13;23;19;66
23/04/2016;16;0;12;20;23;64
23/04/2016;17;0;9;16;24;66
23/04/2016;18;0;8;16;30;62
23/04/2016;19;0;6;17;31;59
23/04/2016;20;0;6;15;28;64
23/04/2016;21;0;7;15;30;57
23/04/2016;22;0;5;14;27;56
23/04/2016;23;0;5;11;28;55
23/04/2016;24;0;5;12;28;54
24/04/2016;1;0;4;13;26;55
24/04/2016;2;0;4;14;25;54
24/04/2016;3;0;2;14;28;49
24/04/2016;4;0;4;13;24;48
24/04/2016;5;0;5;13;27;45
24/04/2016;6;0;4;12;30;45
24/04/2016;7;0;4;12;36;44
24/04/2016;8;0;3;12;25;57
24/04/2016;9;0;5;14;23;61
24/04/2016;10;0;8;17;16;61
24/04/2016;11;0;9;16;18;64
24/04/2016;12;0;8;9;22;61
24/04/2016;13;0;11;14;19;61
24/04/2016;14;0;9;17;24;57
24/04/2016;15;0;7;10;19;58
24/04/2016;16;0;7;10;23;61
24/04/2016;17;0;6;10;19;72
24/04/2016;18;0;5;11;26;67
24/04/2016;19;0;6;12;27;67
24/04/2016;20;0;7;12;23;70
24/04/2016;21;0;9;15;21;67
24/04/2016;22;0;10;16;22;63
24/04/2016;23;0;10;16;27;59
24/04/2016;24;0;9;17;31;50
25/04/2016;1;0;9;17;33;51
25/04/2016;2;0;8;17;29;52
25/04/2016;3;0;8;15;21;62
25/04/2016;4;0;7;12;24;58
25/04/2016;5;0;8;13;37;46
25/04/2016;6;0;6;15;57;27
25/04/2016;7;0;7;17;57;24
25/04/2016;8;0;9;20;48;29
25/04/2016;9;0;8;21;33;43
25/04/2016;10;0;8;24;33;46
25/04/2016;11;0;8;17;27;56
25/04/2016;12;0;7;16;35;50
25/04/2016;13;0;8;19;28;64
25/04/2016;14;0;6;28;26;65
25/04/2016;15;0;7;19;31;n/d
25/04/2016;16;0;8;15;31;58
25/04/2016;17;0;7;19;33;51
25/04/2016;18;0;8;18;42;43
25/04/2016;19;0;7;14;42;39
25/04/2016;20;0;6;10;39;41
25/04/2016;21;0;6;9;33;47
25/04/2016;22;0;5;10;28;48
25/04/2016;23;0;3;9;22;48
25/04/2016;24;0;3;7;17;54
26/04/2016;1;0;2;8;10;60
26/04/2016;2;0;2;9;16;57
26/04/2016;3;0;6;8;15;57
26/04/2016;4;0;5;7;16;64
26/04/2016;5;0;5;9;35;46
26/04/2016;6;0;8;12;54;28
26/04/2016;7;0;10;16;48;39
26/04/2016;8;0;8;19;46;45
26/04/2016;9;0;8;15;42;51
26/04/2016;10;0;7;n/d;31;69
26/04/2016;11;0;7;n/d;25;72
26/04/2016;12;0;8;12;30;70
26/04/2016;13;0;7;21;39;65
26/04/2016;14;0;4;21;32;68
26/04/2016;15;0;7;14;25;70
26/04/2016;16;0;7;n/d;18;78
26/04/2016;17;0;5;n/d;28;69
26/04/2016;18;0;6;7;49;46
26/04/2016;19;0;5;12;46;49
26/04/2016;20;0;8;15;62;32
26/04/2016;21;0;9;14;78;14
26/04/2016;22;0;9;14;43;48
26/04/2016;23;0;6;10;30;55
26/04/2016;24;0;6;13;32;52
27/04/2016;1;0;5;12;22;59
27/04/2016;2;0;5;7;15;66
27/04/2016;3;0;4;7;17;63
27/04/2016;4;0;2;7;16;62
27/04/2016;5;0;2;7;32;44
27/04/2016;6;0;3;8;53;28
27/04/2016;7;0;4;12;53;28
27/04/2016;8;0;5;16;48;32
27/04/2016;9;0;10;21;39;50
27/04/2016;10;0;9;19;32;61
27/04/2016;11;0;7;21;26;63
27/04/2016;12;0;7;13;24;69
27/04/2016;13;0;9;13;25;67
27/04/2016;14;0;9;16;31;67
27/04/2016;15;0;5;11;26;70
27/04/2016;16;0;7;14;33;64
27/04/2016;17;0;6;14;37;57
27/04/2016;18;0;7;9;37;59
27/04/2016;19;0;7;7;48;53
27/04/2016;20;0;8;11;52;47
27/04/2016;21;0;8;13;55;35
27/04/2016;22;0;8;13;44;42
27/04/2016;23;0;7;12;39;51
27/04/2016;24;0;7;10;37;57
28/04/2016;1;0;7;10;41;46
28/04/2016;2;0;7;11;33;55
28/04/2016;3;0;8;11;52;30
28/04/2016;4;0;12;16;47;26
28/04/2016;5;0;22;30;61;15
28/04/2016;6;0;21;30;81;6
28/04/2016;7;0;14;21;71;25
28/04/2016;8;0;9;16;46;50
28/04/2016;9;0;8;18;38;57
28/04/2016;10;0;8;13;28;66
28/04/2016;11;0;7;10;23;71
28/04/2016;12;0;8;15;26;67
28/04/2016;13;0;6;15;22;73
28/04/2016;14;0;8;18;21;75
28/04/2016;15;0;8;17;19;75
28/04/2016;16;0;9;14;22;71
28/04/2016;17;0;8;11;33;63
28/04/2016;18;0;8;15;40;54
28/04/2016;19;0;7;14;43;52
28/04/2016;20;0;10;15;45;49
28/04/2016;21;0;10;15;43;49
28/04/2016;22;0;9;13;47;42
28/04/2016;23;0;7;12;33;54
28/04/2016;24;0;7;13;27;57
29/04/2016;1;0;7;12;24;55
29/04/2016;2;0;8;14;23;54
29/04/2016;3;0;9;14;25;49
29/04/2016;4;0;8;14;31;41
29/04/2016;5;0;7;16;45;29
29/04/2016;6;0;6;15;62;19
29/04/2016;7;0;8;20;51;30
29/04/2016;8;0;7;17;43;38
29/04/2016;9;0;6;17;28;55
29/04/2016;10;0;5;20;26;57
29/04/2016;11;0;6;15;27;57
29/04/2016;12;0;6;15;28;59
29/04/2016;13;0;5;14;23;66
29/04/2016;14;0;7;14;25;63
29/04/2016;15;0;7;13;33;54
29/04/2016;16;0;6;14;30;60
29/04/2016;17;0;5;13;29;60
29/04/2016;18;0;5;13;33;52
29/04/2016;19;0;7;13;61;26
29/04/2016;20;0;8;16;48;39
29/04/2016;21;0;6;12;56;31
29/04/2016;22;0;7;10;48;33
29/04/2016;23;0;8;11;41;28
29/04/2016;24;0;9;13;42;36
30/04/2016;1;0;8;12;31;43
30/04/2016;2;0;10;13;24;40
30/04/2016;3;0;8;11;17;56
30/04/2016;4;0;4;6;16;62
30/04/2016;5;0;1;4;21;61
30/04/2016;6;0;0;4;32;54
30/04/2016;7;0;3;7;34;54
30/04/2016;8;0;3;7;29;59
30/04/2016;9;0;3;10;28;57
30/04/2016;10;0;5;12;22;61
30/04/2016;11;0;5;11;22;60
30/04/2016;12;0;8;13;17;65
30/04/2016;13;0;9;15;20;63
30/04/2016;14;0;11;16;25;64
30/04/2016;15;0;8;11;28;67
30/04/2016;16;0;6;10;31;62
30/04/2016;17;0;9;14;32;58
30/04/2016;18;0;12;17;38;54
30/04/2016;19;0;13;17;31;71
30/04/2016;20;0;11;15;38;60
30/04/2016;21;0;12;17;35;64
30/04/2016;22;0;10;17;29;64
30/04/2016;23;0;9;17;30;59
30/04/2016;24;0;9;18;34;51
01/05/2016;1;0;9;17;31;49
01/05/2016;2;0;9;16;33;43
01/05/2016;3;0;10;17;39;45
01/05/2016;4;0;9;16;37;49
01/05/2016;5;0;9;15;33;50
01/05/2016;6;0;11;18;39;39
01/05/2016;7;0;11;20;31;48
01/05/2016;8;0;11;19;20;68
01/05/2016;9;0;10;16;12;81
01/05/2016;10;0;8;14;11;85
01/05/2016;11;0;8;14;10;89
01/05/2016;12;0;9;12;9;93
01/05/2016;13;0;10;12;9;96
01/05/2016;14;0;8;10;9;96
01/05/2016;15;0;10;13;10;96
01/05/2016;16;0;10;15;11;97
01/05/2016;17;0;8;14;11;98
01/05/2016;18;0;9;14;13;94
01/05/2016;19;0;10;13;20;83
01/05/2016;20;0;13;17;27;74
01/05/2016;21;0;11;18;30;65
01/05/2016;22;0;7;13;29;61
01/05/2016;23;0;5;9;31;58
01/05/2016;24;0;6;9;33;52
02/05/2016;1;0;5;10;26;61
02/05/2016;2;0;5;7;33;48
02/05/2016;3;0;6;8;35;48
02/05/2016;4;0;5;8;31;55
02/05/2016;5;0;5;9;57;30
02/05/2016;6;0;7;14;83;7
02/05/2016;7;0;11;23;90;8
02/05/2016;8;1;14;32;95;12
02/05/2016;9;0;16;35;82;26
02/05/2016;10;0;13;27;48;55
02/05/2016;11;0;9;17;39;61
02/05/2016;12;0;5;9;24;76
02/05/2016;13;0;5;8;22;80
02/05/2016;14;0;8;14;21;86
02/05/2016;15;0;6;17;19;82
02/05/2016;16;0;7;13;18;73
02/05/2016;17;0;7;11;27;59
02/05/2016;18;0;8;13;28;53
02/05/2016;19;0;7;14;28;48
02/05/2016;20;0;6;11;43;33
02/05/2016;21;0;8;14;43;30
02/05/2016;22;0;8;14;37;32
02/05/2016;23;0;7;12;29;34
02/05/2016;24;0;8;12;22;38
03/05/2016;1;0;7;13;13;55
03/05/2016;2;0;8;12;8;74
03/05/2016;3;0;5;12;9;68
03/05/2016;4;0;7;15;11;60
03/05/2016;5;0;7;20;21;48
03/05/2016;6;0;10;26;41;34
03/05/2016;7;0;10;29;42;32
03/05/2016;8;0;13;31;38;36
03/05/2016;9;n/d;12;27;n/d;n/d
03/05/2016;10;0;10;n/d;24;n/d
03/05/2016;11;0;8;n/d;17;57
03/05/2016;12;0;n/d;n/d;17;62
03/05/2016;13;0;n/d;n/d;17;68
03/05/2016;14;0;n/d;n/d;15;73
03/05/2016;15;0;n/d;n/d;15;75
03/05/2016;16;0;n/d;n/d;14;79
03/05/2016;17;0;n/d;13;16;79
03/05/2016;18;0;n/d;11;18;78
03/05/2016;19;0;n/d;11;22;73
03/05/2016;20;0;n/d;13;30;64
03/05/2016;21;0;n/d;12;30;60
03/05/2016;22;0;n/d;11;29;54
03/05/2016;23;0;n/d;13;33;51
03/05/2016;24;0;n/d;17;26;55
04/05/2016;1;0;n/d;14;23;54
04/05/2016;2;0;n/d;12;23;53
04/05/2016;3;0;n/d;12;23;51
04/05/2016;4;0;n/d;14;24;51
04/05/2016;5;0;n/d;15;46;32
04/05/2016;6;0;n/d;18;68;17
04/05/2016;7;0;n/d;22;75;13
04/05/2016;8;0;n/d;28;66;25
04/05/2016;9;0;n/d;29;59;34
04/05/2016;10;0;n/d;16;40;58
04/05/2016;11;0;n/d;27;22;79
04/05/2016;12;0;n/d;21;25;82
04/05/2016;13;0;n/d;21;25;85
04/05/2016;14;0;n/d;27;26;90
04/05/2016;15;0;n/d;23;22;98
04/05/2016;16;0;n/d;22;21;101
04/05/2016;17;0;n/d;18;18;105
04/05/2016;18;0;n/d;17;20;103
04/05/2016;19;0;n/d;19;24;95
04/05/2016;20;0;n/d;20;38;79
04/05/2016;21;0;n/d;20;30;83
04/05/2016;22;0;n/d;22;35;73
04/05/2016;23;0;n/d;23;34;77
04/05/2016;24;0;n/d;20;27;80
05/05/2016;1;0;n/d;20;30;73
05/05/2016;2;0;n/d;23;27;75
05/05/2016;3;0;n/d;21;18;79
05/05/2016;4;0;n/d;19;19;75
05/05/2016;5;0;n/d;19;24;68
05/05/2016;6;0;n/d;19;27;66
05/05/2016;7;0;n/d;17;25;65
05/05/2016;8;0;n/d;19;23;71
05/05/2016;9;0;n/d;17;17;81
05/05/2016;10;0;n/d;16;14;93
05/05/2016;11;0;n/d;15;15;106
05/05/2016;12;0;n/d;17;13;110
05/05/2016;13;0;n/d;14;10;113
05/05/2016;14;0;n/d;16;11;119
05/05/2016;15;0;n/d;17;10;120
05/05/2016;16;0;n/d;15;12;117
05/05/2016;17;0;n/d;12;15;112
05/05/2016;18;0;n/d;16;18;106
05/05/2016;19;0;n/d;16;22;98
05/05/2016;20;0;n/d;17;28;87
05/05/2016;21;0;n/d;19;35;78
05/05/2016;22;0;n/d;17;33;79
05/05/2016;23;0;n/d;15;25;83
05/05/2016;24;0;n/d;16;30;74
06/05/2016;1;0;n/d;16;28;72
06/05/2016;2;0;n/d;14;27;69
06/05/2016;3;0;n/d;16;33;63
06/05/2016;4;0;n/d;15;29;63
06/05/2016;5;0;n/d;16;52;39
06/05/2016;6;0;n/d;21;74;21
06/05/2016;7;0;n/d;24;62;29
06/05/2016;8;0;n/d;26;61;31
06/05/2016;9;0;n/d;34;75;31
06/05/2016;10;0;n/d;30;46;74
06/05/2016;11;0;n/d;21;27;98
06/05/2016;12;0;n/d;17;28;105
06/05/2016;13;0;n/d;15;25;114
06/05/2016;14;0;n/d;15;25;114
06/05/2016;15;0;n/d;15;24;114
06/05/2016;16;0;n/d;13;30;108
06/05/2016;17;0;n/d;13;28;107
06/05/2016;18;0;n/d;15;47;90
06/05/2016;19;0;n/d;17;52;81
06/05/2016;20;0;n/d;n/d;75;53
06/05/2016;21;0;n/d;n/d;96;25
06/05/2016;22;0;n/d;29;100;21
06/05/2016;23;0;n/d;26;107;11
06/05/2016;24;0;n/d;29;101;12
07/05/2016;1;0;n/d;31;109;3
07/05/2016;2;0;n/d;39;94;5
07/05/2016;3;0;n/d;28;81;11
07/05/2016;4;0;n/d;25;58;28
07/05/2016;5;0;n/d;20;45;41
07/05/2016;6;0;n/d;21;51;40
07/05/2016;7;0;n/d;20;39;60
07/05/2016;8;0;n/d;19;36;66
07/05/2016;9;0;n/d;19;33;70
07/05/2016;10;0;n/d;20;28;81
07/05/2016;11;0;n/d;19;24;95
07/05/2016;12;0;n/d;13;22;105
07/05/2016;13;0;n/d;20;24;100
07/05/2016;14;0;n/d;17;19;102
07/05/2016;15;0;n/d;17;23;99
07/05/2016;16;0;n/d;17;24;99
07/05/2016;17;0;n/d;16;26;98
07/05/2016;18;0;n/d;15;30;95
07/05/2016;19;0;n/d;17;28;96
07/05/2016;20;0;n/d;19;49;69
07/05/2016;21;0;n/d;24;59;57
07/05/2016;22;0;n/d;30;78;36
07/05/2016;23;0;n/d;31;89;26
07/05/2016;24;0;n/d;26;68;42
08/05/2016;1;0;n/d;23;52;54
08/05/2016;2;0;n/d;27;46;62
08/05/2016;3;0;n/d;19;29;69
08/05/2016;4;0;n/d;17;29;66
08/05/2016;5;0;n/d;17;28;58
08/05/2016;6;0;n/d;18;34;51
08/05/2016;7;0;n/d;19;31;59
08/05/2016;8;0;n/d;20;28;76
08/05/2016;9;0;n/d;19;18;101
08/05/2016;10;0;n/d;29;18;103
08/05/2016;11;0;n/d;16;16;105
08/05/2016;12;0;n/d;14;17;109
08/05/2016;13;0;n/d;19;16;113
08/05/2016;14;0;n/d;16;14;115
08/05/2016;15;0;n/d;22;12;118
08/05/2016;16;0;n/d;20;13;121
08/05/2016;17;0;n/d;15;17;116
08/05/2016;18;0;n/d;19;18;115
08/05/2016;19;0;n/d;21;22;112
08/05/2016;20;0;n/d;20;30;99
08/05/2016;21;0;n/d;20;30;92
08/05/2016;22;0;n/d;21;45;70
08/05/2016;23;0;n/d;19;28;87
08/05/2016;24;0;n/d;14;17;95
09/05/2016;1;0;n/d;13;17;96
09/05/2016;2;0;n/d;12;12;105
09/05/2016;3;0;n/d;13;10;103
09/05/2016;4;0;n/d;11;24;84
09/05/2016;5;0;n/d;13;39;72
09/05/2016;6;0;n/d;15;36;76
09/05/2016;7;0;n/d;16;32;71
09/05/2016;8;0;n/d;14;33;65
09/05/2016;9;0;n/d;n/d;27;66
09/05/2016;10;0;n/d;n/d;34;64
09/05/2016;11;0;n/d;n/d;32;65
09/05/2016;12;0;n/d;n/d;22;73
09/05/2016;13;0;n/d;n/d;26;72
09/05/2016;14;0;n/d;n/d;24;63
09/05/2016;15;0;11;n/d;44;43
09/05/2016;16;0;9;n/d;41;50
09/05/2016;17;0;11;n/d;40;51
09/05/2016;18;0;9;n/d;37;55
09/05/2016;19;0;9;n/d;37;52
09/05/2016;20;0;10;n/d;37;45
09/05/2016;21;0;10;n/d;30;43
09/05/2016;22;0;9;n/d;26;49
09/05/2016;23;0;8;n/d;20;50
09/05/2016;24;0;8;n/d;23;47
10/05/2016;1;0;8;n/d;19;53
10/05/2016;2;0;6;n/d;11;70
10/05/2016;3;0;8;n/d;12;70
10/05/2016;4;0;8;n/d;28;46
10/05/2016;5;0;10;n/d;44;29
10/05/2016;6;0;11;n/d;44;26
10/05/2016;7;0;11;n/d;53;16
10/05/2016;8;0;12;n/d;59;13
10/05/2016;9;0;13;n/d;51;20
10/05/2016;10;0;12;n/d;54;28
10/05/2016;11;0;9;n/d;44;45
10/05/2016;12;0;10;n/d;35;49
10/05/2016;13;0;11;n/d;41;43
10/05/2016;14;0;10;n/d;48;38
10/05/2016;15;0;11;n/d;52;28
10/05/2016;16;0;11;n/d;53;24
10/05/2016;17;0;11;n/d;55;24
10/05/2016;18;0;10;n/d;52;23
10/05/2016;19;0;9;n/d;50;18
10/05/2016;20;0;11;n/d;64;7
10/05/2016;21;0;12;n/d;60;8
10/05/2016;22;0;12;n/d;57;7
10/05/2016;23;0;11;n/d;62;1
10/05/2016;24;0;12;n/d;56;3
11/05/2016;1;0;13;n/d;45;6
11/05/2016;2;0;12;n/d;33;13
11/05/2016;3;0;13;n/d;37;9
11/05/2016;4;0;13;n/d;35;12
11/05/2016;5;0;12;n/d;46;5
11/05/2016;6;0;13;n/d;50;5
11/05/2016;7;0;16;22;56;5
11/05/2016;8;0;19;30;59;6
11/05/2016;9;0;19;32;62;7
11/05/2016;10;0;22;35;66;10
11/05/2016;11;0;19;32;54;21
11/05/2016;12;0;14;25;58;14
11/05/2016;13;0;17;30;68;8
11/05/2016;14;0;20;28;63;7
11/05/2016;15;0;19;27;50;27
11/05/2016;16;0;15;24;45;45
11/05/2016;17;0;10;13;45;48
11/05/2016;18;0;11;14;33;54
11/05/2016;19;0;11;15;39;47
11/05/2016;20;0;15;19;43;37
11/05/2016;21;0;14;19;48;29
11/05/2016;22;0;12;20;50;26
11/05/2016;23;0;12;18;43;33
11/05/2016;24;0;10;16;38;35
12/05/2016;1;0;11;17;32;36
12/05/2016;2;0;9;15;30;31
12/05/2016;3;0;11;18;37;24
12/05/2016;4;0;11;17;48;8
12/05/2016;5;0;15;21;48;4
12/05/2016;6;0;15;20;47;6
12/05/2016;7;0;15;22;52;12
12/05/2016;8;0;18;27;58;14
12/05/2016;9;0;17;27;46;29
12/05/2016;10;0;12;21;34;53
12/05/2016;11;0;9;15;30;61
12/05/2016;12;0;9;15;31;63
12/05/2016;13;0;12;18;37;64
12/05/2016;14;0;15;32;44;46
12/05/2016;15;0;11;22;45;50
12/05/2016;16;0;10;17;48;54
12/05/2016;17;0;10;15;34;68
12/05/2016;18;0;10;14;42;59
12/05/2016;19;0;10;15;37;52
12/05/2016;20;0;16;20;35;40
12/05/2016;21;0;24;28;31;52
12/05/2016;22;0;34;36;22;55
12/05/2016;23;0;45;56;23;47
12/05/2016;24;0;51;61;23;42
13/05/2016;1;0;60;n/d;22;38
13/05/2016;2;0;49;n/d;17;40
13/05/2016;3;0;42;n/d;17;37
13/05/2016;4;0;50;n/d;19;32
13/05/2016;5;0;58;n/d;31;21
13/05/2016;6;0;62;n/d;47;n/d
13/05/2016;7;0;64;n/d;51;8
13/05/2016;8;0;65;n/d;56;6
13/05/2016;9;0;68;n/d;57;9
13/05/2016;10;0;64;n/d;45;21
13/05/2016;11;0;63;n/d;31;40
13/05/2016;12;0;58;n/d;25;59
13/05/2016;13;0;52;n/d;26;66
13/05/2016;14;0;46;n/d;23;83
13/05/2016;15;0;37;n/d;33;96
13/05/2016;16;0;31;n/d;36;98
13/05/2016;17;0;24;n/d;48;68
13/05/2016;18;0;21;n/d;45;70
13/05/2016;19;0;18;n/d;35;74
13/05/2016;20;0;18;n/d;30;81
13/05/2016;21;0;21;n/d;22;83
13/05/2016;22;0;18;n/d;19;77
13/05/2016;23;0;16;n/d;19;71
13/05/2016;24;0;16;n/d;17;67
14/05/2016;1;0;13;n/d;13;68
14/05/2016;2;0;13;n/d;10;74
14/05/2016;3;0;12;n/d;9;74
14/05/2016;4;0;12;n/d;10;73
14/05/2016;5;0;11;n/d;14;74
14/05/2016;6;0;10;n/d;16;74
14/05/2016;7;0;10;n/d;15;77
14/05/2016;8;0;10;n/d;17;77
14/05/2016;9;0;11;n/d;15;80
14/05/2016;10;0;11;n/d;15;81
14/05/2016;11;0;12;n/d;14;82
14/05/2016;12;0;11;n/d;15;80
14/05/2016;13;0;10;n/d;11;85
14/05/2016;14;0;11;n/d;12;84
14/05/2016;15;0;9;n/d;11;87
14/05/2016;16;0;8;n/d;14;83
14/05/2016;17;0;9;n/d;15;83
14/05/2016;18;0;9;n/d;20;80
14/05/2016;19;0;10;n/d;24;76
14/05/2016;20;0;12;n/d;21;78
14/05/2016;21;0;11;n/d;20;73
14/05/2016;22;0;12;n/d;27;62
14/05/2016;23;0;12;n/d;31;59
14/05/2016;24;0;11;n/d;36;56
15/05/2016;1;0;9;n/d;29;63
15/05/2016;2;0;7;n/d;28;61
15/05/2016;3;0;8;n/d;27;54
15/05/2016;4;0;10;n/d;28;45
15/05/2016;5;0;10;n/d;21;54
15/05/2016;6;0;8;n/d;37;37
15/05/2016;7;0;9;n/d;27;56
15/05/2016;8;0;9;n/d;17;71
15/05/2016;9;0;13;n/d;14;78
15/05/2016;10;0;13;n/d;14;84
15/05/2016;11;0;12;n/d;10;87
15/05/2016;12;0;10;n/d;11;89
15/05/2016;13;0;11;n/d;10;90
15/05/2016;14;0;11;n/d;12;93
15/05/2016;15;0;14;n/d;16;91
15/05/2016;16;0;14;n/d;17;93
15/05/2016;17;0;14;n/d;15;93
15/05/2016;18;0;12;n/d;16;88
15/05/2016;19;0;13;n/d;24;78
15/05/2016;20;0;14;n/d;38;63
15/05/2016;21;0;14;n/d;39;58
15/05/2016;22;0;15;n/d;57;40
15/05/2016;23;0;14;n/d;49;42
15/05/2016;24;0;12;n/d;37;57
16/05/2016;1;0;12;n/d;19;79
16/05/2016;2;0;14;n/d;15;85
16/05/2016;3;0;13;n/d;14;83
16/05/2016;4;0;13;n/d;19;74
16/05/2016;5;0;15;n/d;27;64
16/05/2016;6;0;18;n/d;34;59
16/05/2016;7;0;16;n/d;36;58
16/05/2016;8;0;15;n/d;31;65
16/05/2016;9;0;15;n/d;31;65
16/05/2016;10;0;14;n/d;25;69
16/05/2016;11;0;13;n/d;23;73
16/05/2016;12;0;14;n/d;14;85
16/05/2016;13;0;13;n/d;11;88
16/05/2016;14;0;12;n/d;16;81
16/05/2016;15;0;15;n/d;14;82
16/05/2016;16;0;15;n/d;20;77
16/05/2016;17;0;14;n/d;25;73
16/05/2016;18;0;15;n/d;21;81
16/05/2016;19;0;11;n/d;14;93
16/05/2016;20;0;12;n/d;18;86
16/05/2016;21;0;10;n/d;26;75
16/05/2016;22;0;10;n/d;27;71
16/05/2016;23;0;10;n/d;17;79
16/05/2016;24;0;11;n/d;16;77
17/05/2016;1;0;13;n/d;18;67
17/05/2016;2;0;20;n/d;23;61
17/05/2016;3;0;16;n/d;23;66
17/05/2016;4;0;16;n/d;26;54
17/05/2016;5;0;15;n/d;48;35
17/05/2016;6;0;16;n/d;64;26
17/05/2016;7;0;19;n/d;67;29
17/05/2016;8;0;26;n/d;52;48
17/05/2016;9;0;22;n/d;41;62
17/05/2016;10;0;n/d;n/d;30;78
17/05/2016;11;0;n/d;n/d;23;90
17/05/2016;12;0;15;n/d;22;95
17/05/2016;13;0;14;21;25;92
17/05/2016;14;0;12;19;31;84
17/05/2016;15;0;13;22;32;79
17/05/2016;16;0;12;22;28;74
17/05/2016;17;0;13;25;33;69
17/05/2016;18;0;12;17;32;70
17/05/2016;19;0;13;18;40;61
17/05/2016;20;0;15;20;38;62
17/05/2016;21;0;16;20;39;61
17/05/2016;22;0;15;19;37;60
17/05/2016;23;0;13;20;44;49
17/05/2016;24;0;14;20;39;53
18/05/2016;1;0;13;20;27;58
18/05/2016;2;0;14;20;28;52
18/05/2016;3;0;13;20;28;49
18/05/2016;4;0;13;19;25;51
18/05/2016;5;0;14;18;39;37
18/05/2016;6;0;16;22;59;22
18/05/2016;7;0;18;27;55;30
18/05/2016;8;0;18;29;44;54
18/05/2016;9;0;13;23;34;76
18/05/2016;10;0;9;17;32;84
18/05/2016;11;0;7;20;27;87
18/05/2016;12;0;8;15;25;90
18/05/2016;13;0;7;17;28;87
18/05/2016;14;0;7;18;30;78
18/05/2016;15;0;8;18;36;64
18/05/2016;16;0;10;17;35;59
18/05/2016;17;0;8;12;33;51
18/05/2016;18;0;6;8;27;52
18/05/2016;19;0;4;6;34;45
18/05/2016;20;0;7;12;40;38
18/05/2016;21;0;8;12;28;50
18/05/2016;22;0;6;9;39;36
18/05/2016;23;0;5;9;25;44
18/05/2016;24;0;5;11;13;49
19/05/2016;1;0;5;9;11;52
19/05/2016;2;0;2;4;11;64
19/05/2016;3;0;2;6;9;63
19/05/2016;4;0;4;9;11;54
19/05/2016;5;0;7;13;23;41
19/05/2016;6;0;8;16;36;34
19/05/2016;7;0;9;16;39;30
19/05/2016;8;0;11;20;45;29
19/05/2016;9;0;10;19;46;27
19/05/2016;10;0;11;21;45;28
19/05/2016;11;0;12;21;44;28
19/05/2016;12;n/d;n/d;n/d;41;33
19/05/2016;13;0;n/d;n/d;24;47
19/05/2016;14;0;13;n/d;30;52
19/05/2016;15;0;12;20;29;56
19/05/2016;16;0;13;20;27;60
19/05/2016;17;0;14;19;27;63
19/05/2016;18;0;14;19;40;53
19/05/2016;19;0;11;17;44;49
19/05/2016;20;0;14;19;55;35
19/05/2016;21;0;17;21;80;12
19/05/2016;22;0;15;20;83;9
19/05/2016;23;0;13;20;83;5
19/05/2016;24;0;13;18;70;5
20/05/2016;1;0;12;17;38;30
20/05/2016;2;0;8;13;17;45
20/05/2016;3;0;8;12;22;36
